1190    40       0       0.00   5       12.50  2       5.00   1       2.50   12      30.00  0       0.00   20      50.00   
1191    45       9       20.00  0       0.00   30      66.67  0       0.00   0       0.00   0       0.00   6       13.33   
1192    48       14      29.17  0       0.00   0       0.00   1       2.08   0       0.00   1       2.08   32      66.67   
1193    48       3       6.25   6       12.50  10      20.83  0       0.00   2       4.17   0       0.00   27      56.25   
1195    45       21      46.67  0       0.00   0       0.00   0       0.00   0       0.00   1       2.22   23      51.11   
1196    48       5       10.42  6       12.50  8       16.67  0       0.00   0       0.00   0       0.00   29      60.42   
1197    48       3       6.25   0       0.00   18      37.50  0       0.00   0       0.00   11      22.92  16      33.33   
1198    48       14      29.17  7       14.58  0       0.00   14      29.17  0       0.00   0       0.00   13      27.08   
1199    48       6       12.50  0       0.00   9       18.75  0       0.00   0       0.00   0       0.00   33      68.75   
119    150      4       2.67   4       2.67   5       3.33   4       2.67   4       2.67   1       0.67   128     85.33   
11    175      23      13.14  2       1.14   8       4.57   1       0.57   0       0.00   5       2.86   136     77.71   
1201    36       9       25.00  0       0.00   17      47.22  0       0.00   0       0.00   8       22.22  2       5.56    
1202    48       8       16.67  0       0.00   0       0.00   0       0.00   0       0.00   3       6.25   37      77.08   
1203    40       2       5.00   8       20.00  2       5.00   2       5.00   0       0.00   1       2.50   25      62.50   
1204    45       5       11.11  0       0.00   1       2.22   1       2.22   0       0.00   0       0.00   38      84.44   
1206    36       0       0.00   15      41.67  0       0.00   0       0.00   3       8.33   0       0.00   18      50.00   
120    150      76      50.67  16      10.67  20      13.33  0       0.00   4       2.67   6       4.00   28      18.67   
1213    48       0       0.00   4       8.33   0       0.00   0       0.00   1       2.08   0       0.00   43      89.58   
1215    28       0       0.00   4       14.29  0       0.00   5       17.86  4       14.29  0       0.00   15      53.57   
121    140      5       3.57   14      10.00  26      18.57  0       0.00   3       2.14   4       2.86   88      62.86   
1220    60       1       1.67   0       0.00   31      51.67  0       0.00   0       0.00   5       8.33   23      38.33   
1221    40       4       10.00  1       2.50   4       10.00  1       2.50   2       5.00   2       5.00   26      65.00   
1223    45       1       2.22   1       2.22   5       11.11  0       0.00   4       8.89   0       0.00   34      75.56   
1224    45       0       0.00   3       6.67   2       4.44   0       0.00   2       4.44   0       0.00   38      84.44   
1225    40       3       7.50   4       10.00  0       0.00   2       5.00   0       0.00   0       0.00   31      77.50   
1228    28       1       3.57   0       0.00   0       0.00   0       0.00   0       0.00   1       3.57   26      92.86   
122    140      62      44.29  8       5.71   33      23.57  6       4.29   3       2.14   3       2.14   25      17.86   
1233    45       14      31.11  0       0.00   2       4.44   2       4.44   0       0.00   9       20.00  18      40.00   
1235    36       7       19.44  0       0.00   0       0.00   0       0.00   0       0.00   0       0.00   29      80.56   
123    140      17      12.14  13      9.29   2       1.43   0       0.00   0       0.00   0       0.00   108     77.14   
1240    0        0       0.00   0       0.00   0       0.00   0       0.00   0       0.00   0       0.00   0       0.00    
1244    60       52      86.67  0       0.00   1       1.67   1       1.67   0       0.00   5       8.33   1       1.67    
1245    60       2       3.33   27      45.00  0       0.00   13      21.67  2       3.33   0       0.00   16      26.67   
1248    45       12      26.67  0       0.00   0       0.00   4       8.89   0       0.00   0       0.00   29      64.44   
124    150      2       1.33   29      19.33  16      10.67  1       0.67   1       0.67   2       1.33   99      66.00   
1252    40       4       10.00  0       0.00   12      30.00  0       0.00   1       2.50   0       0.00   23      57.50   
1256    45       7       15.56  4       8.89   0       0.00   0       0.00   0       0.00   0       0.00   34      75.56   
1257    48       6       12.50  14      29.17  1       2.08   1       2.08   0       0.00   0       0.00   26      54.17   
125    140      18      12.86  8       5.71   8       5.71   2       1.43   1       0.71   2       1.43   101     72.14   
1265    40       7       17.50  5       12.50  0       0.00   1       2.50   0       0.00   0       0.00   27      67.50   
1267    48       3       6.25   10      20.83  1       2.08   0       0.00   10      20.83  1       2.08   23      47.92   
1268    25       0       0.00   0       0.00   14      56.00  2       8.00   0       0.00   1       4.00   8       32.00   
126    140      0       0.00   4       2.86   1       0.71   0       0.00   1       0.71   0       0.00   134     95.71   
1272    48       9       18.75  1       2.08   0       0.00   1       2.08   0       0.00   0       0.00   37      77.08   
1273    45       30      66.67  0       0.00   2       4.44   0       0.00   0       0.00   4       8.89   9       20.00   
1274    48       6       12.50  0       0.00   17      35.42  0       0.00   2       4.17   0       0.00   23      47.92   
1276    40       2       5.00   7       17.50  6       15.00  2       5.00   7       17.50  0       0.00   16      40.00   
1278    45       1       2.22   2       4.44   2       4.44   0       0.00   0       0.00   0       0.00   40      88.89   
127    150      0       0.00   0       0.00   35      23.33  0       0.00   0       0.00   7       4.67   108     72.00   
1280    28       0       0.00   0       0.00   12      42.86  0       0.00   0       0.00   0       0.00   16      57.14   
1283    45       2       4.44   0       0.00   7       15.56  3       6.67   1       2.22   0       0.00   32      71.11   
1286    40       4       10.00  0       0.00   11      27.50  0       0.00   0       0.00   4       10.00  21      52.50   
1287    40       22      55.00  0       0.00   3       7.50   1       2.50   0       0.00   6       15.00  8       20.00   
1288    45       9       20.00  4       8.89   14      31.11  0       0.00   0       0.00   0       0.00   18      40.00   
1289    48       31      64.58  0       0.00   0       0.00   2       4.17   0       0.00   2       4.17   13      27.08   
128    140      24      17.14  7       5.00   25      17.86  5       3.57   13      9.29   24      17.14  42      30.00   
1290    0        0       0.00   0       0.00   0       0.00   0       0.00   0       0.00   0       0.00   0       0.00    
1292    45       15      33.33  9       20.00  0       0.00   1       2.22   0       0.00   0       0.00   20      44.44   
1295    45       9       20.00  1       2.22   9       20.00  1       2.22   0       0.00   4       8.89   21      46.67   
1296    45       14      31.11  0       0.00   3       6.67   0       0.00   0       0.00   2       4.44   26      57.78   
1298    45       14      31.11  0       0.00   0       0.00   0       0.00   0       0.00   2       4.44   29      64.44   
1299    36       0       0.00   4       11.11  7       19.44  0       0.00   0       0.00   1       2.78   24      66.67   
129    150      31      20.67  11      7.33   0       0.00   3       2.00   3       2.00   3       2.00   99      66.00   
12    175      65      37.14  0       0.00   11      6.29   0       0.00   0       0.00   17      9.71   82      46.86   
1300    45       15      33.33  2       4.44   0       0.00   10      22.22  3       6.67   0       0.00   15      33.33   
