1150    20       4       20.00  6       30.00  10      50.00   
1151    16       4       25.00  9       56.25  3       18.75   
1152    10       1       10.00  9       90.00  0       0.00    
1153    10       0       0.00   0       0.00   10      100.00  
1154    10       3       30.00  6       60.00  1       10.00   
1155    10       3       30.00  0       0.00   7       70.00   
1156    16       8       50.00  0       0.00   8       50.00   
1158    10       1       10.00  4       40.00  5       50.00   
1159    10       4       40.00  6       60.00  0       0.00    
115    24       7       29.17  3       12.50  14      58.33   
1160    10       1       10.00  4       40.00  5       50.00   
1162    10       5       50.00  3       30.00  2       20.00   
1163    12       7       58.33  0       0.00   5       41.67   
1164    16       3       18.75  7       43.75  6       37.50   
1165    20       6       30.00  4       20.00  10      50.00   
1166    16       1       6.25   15      93.75  0       0.00    
1167    6        2       33.33  0       0.00   4       66.67   
1168    16       10      62.50  4       25.00  2       12.50   
1169    16       10      62.50  4       25.00  2       12.50   
116    24       11      45.83  12      50.00  1       4.17    
1170    20       14      70.00  4       20.00  2       10.00   
1171    10       1       10.00  0       0.00   9       90.00   
1173    16       12      75.00  2       12.50  2       12.50   
1175    16       9       56.25  5       31.25  2       12.50   
1176    16       6       37.50  5       31.25  5       31.25   
1177    10       1       10.00  7       70.00  2       20.00   
1179    16       8       50.00  6       37.50  2       12.50   
117    24       3       12.50  10      41.67  11      45.83   
1180    20       14      70.00  6       30.00  0       0.00    
1181    16       2       12.50  10      62.50  4       25.00   
1182    20       2       10.00  10      50.00  8       40.00   
1183    16       4       25.00  0       0.00   12      75.00   
1185    10       6       60.00  2       20.00  2       20.00   
1187    16       12      75.00  3       18.75  1       6.25    
1188    20       8       40.00  12      60.00  0       0.00    
1189    10       2       20.00  8       80.00  0       0.00    
118    12       12      100.00 0       0.00   0       0.00    
1190    20       7       35.00  3       15.00  10      50.00   
1191    16       4       25.00  8       50.00  4       25.00   
1192    10       2       20.00  2       20.00  6       60.00   
1194    0        0       0.00   0       0.00   0       0.00    
1195    16       6       37.50  6       37.50  4       25.00   
1196    8        0       0.00   0       0.00   8       100.00  
1197    10       0       0.00   0       0.00   10      100.00  
1198    8        0       0.00   8       100.00 0       0.00    
1199    10       1       10.00  8       80.00  1       10.00   
119    24       3       12.50  15      62.50  6       25.00   
11    24       8       33.33  3       12.50  13      54.17   
1202    10       9       90.00  1       10.00  0       0.00    
1203    20       0       0.00   9       45.00  11      55.00   
1204    16       9       56.25  4       25.00  3       18.75   
1208    6        0       0.00   6       100.00 0       0.00    
1209    3        0       0.00   3       100.00 0       0.00    
120    24       14      58.33  6       25.00  4       16.67   
1210    6        6       100.00 0       0.00   0       0.00    
1211    0        0       0.00   0       0.00   0       0.00    
1212    5        0       0.00   0       0.00   5       100.00  
1213    10       3       30.00  5       50.00  2       20.00   
1214    0        0       0.00   0       0.00   0       0.00    
1215    0        0       0.00   0       0.00   0       0.00    
1216    6        6       100.00 0       0.00   0       0.00    
1217    3        0       0.00   3       100.00 0       0.00    
1218    2        0       0.00   2       100.00 0       0.00    
121    12       8       66.67  1       8.33   3       25.00   
1220    20       2       10.00  10      50.00  8       40.00   
1221    20       18      90.00  2       10.00  0       0.00    
1222    3        0       0.00   0       0.00   3       100.00  
1223    0        0       0.00   0       0.00   0       0.00    
1224    4        3       75.00  0       0.00   1       25.00   
1229    4        1       25.00  3       75.00  0       0.00    
